"date","ndvi_mean","talhao"
2019-09-02,0.563447534410703,"ESP_01"
2019-09-03,0.562919413054444,"ESP_01"
2019-09-04,0.562397756762596,"ESP_01"
2019-09-05,0.561882638809787,"ESP_01"
2019-09-06,0.561374131326762,"ESP_01"
2019-09-07,0.560872305293446,"ESP_01"
2019-09-08,0.560377230532184,"ESP_01"
2019-09-09,0.559888975701104,"ESP_01"
2019-09-10,0.559407608287735,"ESP_01"
2019-09-11,0.558933194602727,"ESP_01"
2019-09-12,0.558465799773766,"ESP_01"
2019-09-13,0.55800548773969,"ESP_01"
2019-09-14,0.557552321244737,"ESP_01"
